Book	Member	Employee	DateOfLoan	DateToReturn	DateReturned	LoanId	Rating	LateDays	LateFee
1858282160	100	1	105	43	984	19298	7	0	0
1858282160	100	23	1226	1391	910	18493	7	0	0
1858286794	968	6	315	81	863	16208	1	0	0
1859673740	298	7	50	1059	1302	8780	2	0	0
1859841295	249	7	1160	1061	1194	10321	8	65	11.05
1859841295	249	14	751	682	81	15297	8	0	0
1859841295	249	17	205	1496	1504	3785	8	0	0
1860119190	376	21	750	1339	734	13949	9	68	11.56
1860399517	784	20	1191	1521	1493	18950	10	0	0
1860498132	98	3	14	62	107	42	1	0	0
1860498345	128	23	414	1489	414	8476	10	0	0
1860498868	427	19	668	457	521	17501	4	0	0
1861960042	540	2	761	612	1164	21187	9	316	53.72
1862044201	957	9	814	859	855	5664	6	0	0
1862044201	957	21	365	1192	1166	14944	6	0	0
1862047626	837	7	1101	1419	1095	5603	4	0	0
1862331782	826	15	742	664	1237	21257	2	0	0
1862331782	826	21	1301	1313	784	21549	2	0	0
1863303960	213	13	1432	1124	995	13859	3	0	0
1864482435	729	4	1299	1290	413	10267	0	0	0
1869411161	942	12	791	94	850	20035	2	0	0
1869411161	942	13	1109	1517	1729	18997	2	274	46.58
1873176570	343	18	128	131	1250	14653	3	0	0
1873176570	343	19	1113	391	1385	20173	3	0	0
1873176570	343	22	329	1178	1326	13745	3	0	0
1878067826	37	19	570	369	1258	8233	2	0	0
1878067834	227	1	778	260	1492	15958	9	0	0
187806794X	784	5	275	304	178	894	10	0	0
187806794X	784	6	762	1247	734	10599	10	0	0
1878321250	12	2	241	1454	535	13895	0	0	0
1879682656	248	13	851	21	268	12134	4	218	37.06
1879941201	592	18	1377	1161	887	9049	3	0	0
1879960125	496	24	742	664	143	7279	8	0	0
1880559331	165	24	1033	685	1341	7675	10	0	0
1880909367	247	6	311	762	943	19847	5	311	52.87
1880909367	247	19	438	824	488	15609	5	70	11.9
1880909367	247	20	683	446	1290	10033	5	0	0
1880909367	247	21	840	1346	740	11332	5	0	0
1880985055	165	4	726	389	963	9529	10	0	0
1880985055	165	10	694	1371	1204	18754	10	176	29.92
1880985497	880	5	1063	858	1290	20165	1	79	13.43
1880985497	880	11	27	958	826	72	1	0	0
1881830004	143	21	448	869	952	3662	0	0	0
1882577981	304	24	86	337	86	4737	9	0	0
1883523184	58	6	963	720	1049	10128	9	0	0
1883523184	58	18	48	1408	228	18604	9	0	0
1883523184	58	23	1287	33	428	10905	9	104	17.68
1884777805	747	18	103	163	428	5772	2	0	0
1884777805	747	21	63	123	47	189	2	0	0
1884910327	801	19	496	934	859	19912	3	0	0
1885156154	883	9	1392	669	734	10442	6	0	0
1885156154	883	21	916	1384	1298	10883	6	0	0
1885167555	534	2	1076	921	634	11708	4	0	0
1885211279	164	8	1160	1061	47	15827	10	0	0
1885222661	486	22	775	282	1371	19449	6	65	11.05
1889140139	859	3	1054	281	1241	9867	8	0	0
1889140139	859	22	485	326	703	12014	8	132	22.44
1889295000	365	6	964	70	972	16997	1	0	0
1890768243	790	10	280	517	709	12276	0	0	0
1890768243	790	21	1211	107	1347	18248	0	0	0
1890768243	790	24	1346	1153	486	14617	0	35	5.95
1892016508	590	1	603	164	550	2278	7	0	0
1892016508	590	22	985	1095	443	12883	7	43	7.31
1892016508	590	24	732	171	700	12757	7	267	45.39
1892065053	563	22	23	999	441	10040	6	0	0
1892213737	477	17	386	812	1419	7971	1	0	0
189295012X	15	5	376	964	1048	6899	6	0	0
189295012X	15	18	361	853	944	14615	6	312	53.04
189295012X	15	19	945	392	1614	21709	6	181	30.77
189295012X	795	5	376	964	1048	6899	2	0	0
189295012X	795	18	361	853	944	14615	2	312	53.04
189295012X	795	19	945	392	1614	21709	2	181	30.77
1893224902	665	17	835	637	1403	21771	8	0	0
1893329127	962	8	1443	213	1566	18537	5	162	27.54
1894294483	107	4	417	630	29	7427	1	0	0
1928556396	427	3	1118	510	686	21332	8	0	0
1930859562	67	3	342	1359	848	21278	10	0	0
1930859562	67	20	988	951	44	5301	10	0	0
193110901X	652	3	678	480	1383	10238	2	0	0
193110901X	652	9	32	1395	1231	13732	2	11	1.87
193110901X	652	10	435	350	781	15450	2	0	0
1931243328	503	5	372	1488	372	15964	2	0	0
1931561591	299	23	1306	346	579	9222	8	0	0
1931768250	273	4	1294	210	1481	15253	9	0	0
1931768250	273	9	591	1274	1308	13835	9	246	41.82
1931768250	273	17	881	541	741	11047	9	0	0
193240709X	319	8	144	593	1354	7875	4	0	0
193240709X	319	18	1405	176	1122	15785	4	269	45.73
2020086964	927	10	1164	292	349	7277	8	0	0
2020086964	927	24	936	264	396	13987	8	0	0
2020253801	272	12	581	230	702	11449	5	0	0
2020253801	272	20	788	88	1556	10218	5	323	54.91
2020315491	415	24	1290	1144	1309	19331	1	0	0
2038714509	332	15	624	1225	166	7780	8	0	0
2070259811	844	16	328	734	531	1063	4	0	0
2070259811	844	24	41	808	415	14875	4	0	0
2070360377	207	1	85	763	1448	19589	2	0	0
2070369633	2	14	1236	363	160	10790	8	0	0
2070369633	2	17	1328	1354	179	16653	8	0	0
2070381390	631	9	476	334	1140	6679	10	0	0
2070408582	129	12	74	469	1472	21767	2	0	0
2070408582	129	20	1448	1426	513	19067	2	0	0
2070412741	893	21	501	169	1380	17872	4	0	0
2070418979	322	8	29	1096	1397	11940	3	0	0
2070418979	322	14	357	1053	10	18505	3	0	0
2070418979	322	14	1421	1455	538	18236	3	293	49.81
2070418979	575	8	29	1096	1397	11940	0	0	0
2070418979	575	14	357	1053	10	18505	0	0	0
2070418979	575	14	1421	1455	538	18236	0	293	49.81
2070422089	911	23	812	182	817	9235	1	0	0
2070422097	307	17	961	780	1198	10853	10	0	0
2070426718	401	20	241	1454	853	16480	3	0	0
207053880X	930	10	1227	1470	970	17212	4	0	0
207053880X	930	16	549	947	1273	2207	4	0	0
2070583600	482	22	263	966	1411	8545	8	0	0
2070583600	482	22	681	69	1452	17579	8	0	0
2070744515	832	14	241	1454	211	15793	7	0	0
2070744515	832	16	1255	1112	82	7502	7	0	0
2070744515	832	23	794	103	928	3353	7	0	0
2070757625	162	13	947	466	1030	11269	0	127	21.59
2080106325	380	13	128	131	1250	18810	9	0	0
2080106325	380	16	22	546	331	17146	9	0	0
208070866X	78	24	1460	1060	595	19599	6	46	7.82
2200261179	124	12	500	854	83	17727	2	0	0
2200261179	124	13	611	516	1568	9089	2	325	55.25
2207247430	504	3	507	1236	717	3118	5	0	0
2207247430	504	13	305	355	1444	13486	5	0	0
2207252000	354	14	340	581	691	14911	4	0	0
220730521X	639	4	411	279	330	18514	3	0	0
2207502880	200	16	805	580	753	10144	0	107	18.19
2211021662	705	2	933	648	122	18245	8	64	10.88
2211021662	705	8	203	336	46	17260	8	0	0
2211021662	705	22	1180	1366	235	17037	8	0	0
2211021662	802	2	933	648	122	18245	3	64	10.88
2211021662	802	8	203	336	46	17260	3	0	0
2211021662	802	22	1180	1366	235	17037	3	0	0
2213603960	678	1	269	888	554	10102	10	0	0
2213603960	678	8	285	1304	464	20610	10	15	2.55
2213603960	678	20	1456	227	961	17127	10	0	0
2226077693	947	9	1098	141	306	9611	1	0	0
2226133097	8	7	560	1243	179	13450	2	0	0
2246567610	475	5	318	991	726	8830	10	0	0
2246567610	475	13	1131	157	1014	14523	10	14	2.38
2253004235	355	10	977	1326	1209	16876	4	0	0
2253026247	17	6	412	128	1228	11531	3	0	0
2253026247	17	9	663	709	493	15203	3	317	53.89
225302872X	7	3	549	947	457	13544	7	0	0
225302872X	7	16	1330	402	734	8537	7	0	0
225302872X	7	24	1066	1176	699	10207	7	0	0
2253029726	184	16	114	439	845	15251	2	68	11.56
2253071897	183	6	388	1107	1086	16526	10	0	0
2253071897	183	24	422	568	219	8200	10	0	0
2253072214	569	3	912	411	31	17637	8	0	0
2253072214	569	14	1109	1517	1722	18240	8	334	56.78
225314696X	619	5	874	1397	1231	19267	5	0	0
225314696X	619	8	911	1458	1462	19818	5	318	54.06
2253147729	612	23	897	1374	669	8518	3	0	0
225314858X	911	1	867	759	950	11981	5	0	0
2253150827	248	22	53	1216	203	13148	8	0	0
2253152188	515	23	755	1133	1007	18735	1	0	0
2253160547	902	10	936	264	1612	11360	6	326	55.42
2253160547	902	11	710	1507	404	15415	6	0	0
2253182389	903	8	1316	688	90	18703	9	0	0
2260013899	498	10	720	91	212	18298	3	0	0
2260013899	498	12	140	735	45	13144	3	0	0
2264009322	860	4	1033	685	504	4923	3	0	0
2264031379	159	12	757	1508	205	17520	0	0	0
2277212350	478	8	173	944	229	21081	7	0	0
2277212350	478	14	1352	1224	403	18998	7	180	30.6
2277212350	478	16	167	1412	507	16336	7	7	1.19
2277223255	615	2	414	1489	1326	9737	7	0	0
229000510X	529	20	1147	655	1521	13604	1	172	29.24
2290301183	630	10	1089	952	1331	18765	4	275	46.75
2290303062	43	5	885	154	62	14834	2	0	0
2290303062	43	19	527	490	139	17312	2	20	3.4
2290303062	227	5	885	154	62	14834	0	0	0
2290303062	227	19	527	490	139	17312	0	20	3.4
2290303372	488	13	690	1128	225	14836	6	0	0
2290318450	182	5	434	167	810	4949	9	125	21.25
2290318450	182	17	995	1484	1227	10799	9	0	0
2290318450	182	24	498	596	93	15119	9	0	0
2290318450	883	5	434	167	810	4949	6	125	21.25
2290318450	883	17	995	1484	1227	10799	6	0	0
2290318450	883	24	498	596	93	15119	6	0	0
2501033671	131	21	210	1497	210	16545	8	0	0
2700223969	745	10	1248	1327	671	13270	4	0	0
2708117351	180	23	277	377	436	10971	5	0	0
273810410X	544	15	160	426	423	9696	1	0	0
2742728759	675	17	244	1322	840	11892	8	62	10.54
2742728759	675	17	689	477	689	10759	8	0	0
2742728759	675	23	270	1012	824	885	8	0	0
2742728759	990	17	244	1322	840	11892	10	62	10.54
2742728759	990	17	689	477	689	10759	10	0	0
2742728759	990	23	270	1012	824	885	10	0	0
2743609176	724	21	198	1072	339	15141	2	0	0
2744403695	192	22	619	1449	1328	8112	2	0	0
2760407721	683	2	1319	65	996	17759	0	0	0
2760407721	683	10	1022	931	1279	9809	0	0	0
2841466892	313	10	1460	1060	362	19368	0	0	0
2841466892	313	20	832	1365	443	16656	0	0	0
2841466892	313	21	596	129	948	9635	0	0	0
2841466892	313	21	1094	247	1246	15394	0	0	0
2841466892	550	10	1460	1060	362	19368	2	0	0
2841466892	550	20	832	1365	443	16656	2	0	0
2841466892	550	21	596	129	948	9635	2	0	0
2841466892	550	21	1094	247	1246	15394	2	0	0
2856163254	336	13	161	552	1452	19440	1	0	0
2864242540	117	13	941	320	1085	18370	4	0	0
2864242540	117	24	853	4	1173	17106	4	0	0
2869305591	543	16	932	152	1289	9033	1	0	0
286930756X	221	6	1217	1370	1027	11386	2	0	0
2871294283	150	13	658	1202	856	8855	7	0	0
2871294283	150	19	750	1339	1	16669	7	157	26.69
2877143430	389	12	730	266	748	9135	2	0	0
2883531714	826	20	1264	1205	1436	21119	5	0	0
3150006309	487	6	250	111	422	19631	4	303	51.51
3150006309	487	18	1428	448	1089	15410	4	0	0
3150006309	553	6	250	111	422	19631	3	303	51.51
3150006309	553	18	1428	448	1089	15410	3	0	0
3251004557	11	17	835	637	44	15661	4	0	0
3257018509	15	7	769	1334	731	8624	3	0	0
3257018509	15	16	943	5	1032	13067	3	0	0
3257217277	918	5	64	1047	686	4030	8	0	0
3257224753	350	13	945	392	1572	10337	6	114	19.38
329300301X	62	24	219	1453	568	4585	4	0	0
3363006896	836	1	224	1155	666	16661	9	0	0
3363006896	836	3	1023	142	9	4772	9	0	0
3404117476	408	8	1252	697	273	12239	6	0	0
3404117476	408	13	639	135	1300	2466	6	0	0
3404117476	408	15	1413	816	1496	10342	6	264	44.88
3404117476	532	8	1252	697	273	12239	9	0	0
3404117476	532	13	639	135	1300	2466	9	0	0
3404117476	532	15	1413	816	1496	10342	9	264	44.88
340412670X	98	4	130	862	165	1591	8	0	0
340412670X	98	16	344	133	99	1108	8	0	0
340412670X	489	4	130	862	165	1591	10	0	0
340412670X	489	16	344	133	99	1108	10	0	0
3404144449	663	1	99	587	603	14401	10	0	0
3404144449	663	2	1158	153	1010	21769	10	0	0
3404144449	663	19	5	184	218	18161	10	0	0
3404196147	806	10	757	1508	1563	8449	0	257	43.69
3404196147	806	10	920	1340	228	4102	0	0	0
3404196147	806	18	701	233	868	2795	0	74	12.58
3404203291	371	10	865	1428	1289	4101	8	0	0
3404203291	371	12	688	26	693	18327	8	0	0
3404203291	371	23	201	979	89	22068	8	124	21.08
3404232011	75	2	449	597	813	21775	3	125	21.25
3404232011	75	12	1072	937	22	16466	3	0	0
3404920945	2	9	425	758	744	14485	3	235	39.95
3421051496	566	20	545	1049	1241	14123	3	0	0
3423125551	699	9	538	335	1460	9414	2	0	0
3423202343	128	10	774	842	123	19253	4	0	0
3423202777	686	15	22	546	910	17469	8	0	0
3423206136	351	8	112	1494	1510	15511	8	0	0
3423206136	351	23	647	873	463	12150	8	38	6.46
3423301244	835	14	515	700	1367	9875	6	0	0
3423301244	835	17	512	1030	1373	9173	6	0	0
3423705000	170	1	1332	765	361	15987	0	0	0
3423705000	170	18	214	1229	1066	9242	0	0	0
3423705000	170	24	1180	1366	1381	20481	0	0	0
3426195593	568	2	411	279	643	21300	5	0	0
3426195593	568	21	691	1368	357	5353	5	264	44.88
3426611708	829	3	1266	315	1312	12291	10	0	0
3426611708	829	9	206	14	206	15477	10	0	0
3426611708	829	11	781	505	177	16334	10	0	0
3426616904	849	2	701	233	437	3879	10	0	0
3426624052	199	9	166	569	165	12159	7	141	23.97
3426624052	199	23	710	1507	1523	12464	7	0	0
3426776359	553	22	123	1462	1369	14138	9	0	0
3426823004	342	15	23	999	1686	15284	9	270	45.9
3440072444	707	1	573	51	836	17656	6	0	0
3442117232	520	16	584	719	178	21579	10	0	0
3442117232	520	23	886	484	642	13690	10	0	0
344223686X	359	12	215	140	1298	4708	6	0	0
344223686X	359	24	609	721	767	17674	6	18	3.06
344223686X	670	12	215	140	1298	4708	3	0	0
344223686X	670	24	609	721	767	17674	3	18	3.06
3442352266	69	14	1245	989	230	7326	8	299	50.83
3442353939	275	4	189	78	1209	15868	1	0	0
3442353939	275	17	777	108	777	3236	1	0	0
3442353939	310	4	189	78	1209	15868	4	0	0
3442353939	310	17	777	108	777	3236	4	0	0
3442353971	916	2	1445	1273	716	15716	8	0	0
3442355907	325	19	1063	858	1219	5146	2	0	0
3442355907	325	24	510	943	964	1698	2	0	0
3442355907	983	19	1063	858	1219	5146	8	0	0
3442355907	983	24	510	943	964	1698	8	0	0
3442357225	980	17	675	533	450	8832	10	0	0
3442427983	519	20	435	350	781	12608	9	0	0
3442430305	139	18	402	749	1428	11358	9	36	6.12
3442431875	397	8	1326	1460	1178	18900	7	0	0
3442431875	397	21	1037	1079	831	14939	7	0	0
3442435773	957	14	584	719	635	4220	2	0	0
3442435773	957	24	361	853	765	21433	2	0	0
3442439175	352	12	1310	97	1471	9586	7	0	0
3442439175	352	20	403	1008	677	12520	7	0	0
3442440246	386	12	1117	1295	1227	5727	7	0	0
3442446619	838	3	842	198	1427	3578	5	0	0
344245073X	71	10	863	80	399	12338	2	0	0
3442541387	340	5	636	1448	505	15719	4	0	0
3442541387	340	24	509	826	1201	9807	4	0	0
3442720141	2	15	626	542	626	19042	9	0	0
3442722497	677	23	1132	1296	497	15092	1	37	6.29
3442724058	674	17	1205	1475	1660	13581	10	251	42.67
3442727103	37	10	253	1093	829	17832	8	0	0
3453007867	9	23	165	1254	945	17761	9	40	6.8
3453017978	73	10	872	274	1483	11922	6	0	0
3453088905	736	21	1260	1193	314	19709	2	326	55.42
3453109813	23	13	621	622	714	10494	1	0	0
3453109813	23	18	7	72	938	8055	1	0	0
3453146972	669	5	556	96	1727	21246	4	341	57.97
3453147340	140	24	319	813	1319	12944	2	0	0
3453149793	459	11	1345	781	59	18451	7	0	0
3453149793	459	15	396	1281	673	14403	7	0	0
3453176650	590	7	914	845	173	18500	3	0	0
3453177622	436	15	653	629	694	13465	0	0	0
3453860446	271	13	1041	1123	1155	12406	8	0	0
3453866797	687	21	46	1217	336	15343	6	0	0
3455042562	547	1	848	572	5	12612	5	152	25.84
3458344047	811	5	1437	1131	206	10348	1	51	8.67
3458344047	811	20	803	1487	1353	10611	1	0	0
346202566X	459	8	262	1245	432	19550	8	0	0
346202566X	459	11	181	1318	926	20562	8	0	0
346202566X	459	11	797	1044	962	3376	8	0	0
346202566X	459	13	303	1206	471	11662	8	0	0
3462032054	834	11	1232	229	1292	17842	6	0	0
347177260X	700	4	731	729	1334	19836	5	0	0
347354034X	636	8	69	1289	136	5358	1	0	0
347354034X	636	12	997	820	997	10549	1	0	0
3473540420	801	15	1465	1445	903	11880	5	0	0
3492040683	785	24	1202	271	1064	14265	0	0	0
3492221521	978	17	1052	577	1361	8717	10	0	0
3492221661	151	8	384	902	1284	16144	5	29	4.93
3492221661	151	9	603	164	73	14879	5	0	0
3492221661	151	24	534	1503	1506	12250	5	0	0
3498020862	573	2	4	384	636	15556	0	42	7.14
3499100355	692	8	443	18	109	9498	2	0	0
3499100355	692	10	561	248	817	11863	2	0	0
3499100355	692	11	715	1311	17	2894	2	0	0
3499100355	692	17	952	295	1128	9684	2	0	0
3499108356	175	2	1193	1143	1157	13266	7	168	28.56
3499117843	507	7	314	1048	249	1620	6	0	0
349912176X	60	15	152	970	409	13406	6	0	0
3499136899	667	15	512	1030	527	20046	0	226	38.42
3499224674	936	16	124	1160	1356	15050	9	0	0
3499228688	684	19	357	1053	330	17634	8	60	10.2
3499229528	152	17	315	81	1204	9004	9	0	0
3499229528	152	19	203	336	919	692	9	0	0
3499229560	93	14	1440	1356	95	13247	5	0	0
3499229560	93	21	765	698	734	8172	5	107	18.19
3499232871	505	19	552	1046	101	18020	1	0	0
3499232871	505	23	293	833	61	953	1	0	0
3499608936	770	4	829	1437	1093	14779	9	0	0
3499608936	770	9	601	1165	437	10688	9	0	0
3518100416	680	12	648	1468	1242	14000	4	0	0
3518100416	680	14	780	1509	1119	8298	4	0	0
3522173759	232	13	958	1228	839	11194	7	256	43.52
3548245978	972	16	211	1023	1268	10829	9	0	0
3548251277	508	9	607	1026	104	16498	0	0	0
3548252206	828	8	608	832	618	18601	5	0	0
3548252729	623	1	621	622	1310	14827	4	0	0
3548252729	623	6	615	713	415	20139	4	302	51.34
3548252729	623	23	815	178	643	17783	4	0	0
354860319X	394	14	886	484	939	15136	0	16	2.72
3550075359	78	1	1111	837	815	18372	0	0	0
3550075359	78	5	474	535	1173	19396	0	0	0
3551552584	302	11	944	95	230	12168	1	0	0
3596131685	460	17	793	1195	749	19985	8	0	0
359613191X	223	12	737	896	1324	15816	3	0	0
359613191X	223	22	542	1170	551	21186	3	0	0
3596144434	565	18	939	910	1226	6995	5	0	0
3596147700	680	19	656	1367	746	18561	5	0	0
3596147700	680	21	347	912	1053	15753	5	0	0
3596149495	252	8	410	251	1153	2681	4	0	0
3596149495	252	9	416	821	389	19730	4	0	0
3596151945	122	23	885	154	344	17672	10	0	0
3596157129	247	19	860	645	769	3689	4	0	0
3596802474	72	19	180	1227	124	11427	4	156	26.52
3596803020	188	11	1338	1132	272	19334	2	0	0
3608932453	681	2	746	1338	323	19486	1	0	0
3630871402	84	15	349	1149	937	10775	5	219	37.23
3630871402	84	15	988	951	466	15007	5	0	0
3746618363	37	3	980	205	896	9341	10	0	0
3774220050	347	1	246	1401	479	13591	1	0	0
3774220050	347	18	38	1207	942	16951	1	0	0
3784112935	808	11	1391	493	1415	18166	4	0	0
3810504130	854	4	763	1080	676	14024	0	0	0
3810504130	854	6	1381	319	195	15863	0	0	0
3810504130	854	16	1088	798	1288	5397	0	0	0
3821807059	25	19	791	94	741	22042	1	0	0
3821808543	711	12	287	1342	1258	16082	7	0	0
3822802395	994	15	526	1301	1137	9507	7	0	0
3822802395	994	22	1268	1435	370	15975	7	319	54.23
3822813184	649	2	917	1092	1202	17071	4	0	0
3822813184	649	3	485	326	579	21513	4	0	0
3870245123	935	14	47	560	503	18584	4	0	0
3870245123	935	16	1070	1280	545	11743	4	52	8.84
3880220409	761	20	1350	243	614	19344	0	0	0
8174480277	623	7	1344	1523	994	21591	2	0	0
8174480277	623	15	749	620	375	3062	2	0	0
8322106491	169	18	531	680	1077	14870	4	213	36.21
8401327148	502	1	1098	141	767	5553	9	0	0
8401327148	502	22	312	806	166	1430	9	0	0
8401327865	200	3	123	1462	470	8524	10	0	0
8401421187	148	23	812	182	883	13083	7	1	0.17
8401520509	590	9	1343	37	946	10843	9	133	22.61
8401520509	590	22	246	1401	1385	11063	9	184	31.28
8403093004	34	11	1000	969	416	11044	8	0	0
8408019996	925	11	57	343	395	4672	4	0	0
8408037404	292	24	154	119	1312	17157	1	0	0
8420441708	584	18	893	932	1223	6979	1	0	0
8420616249	743	24	1025	1258	416	13722	10	29	4.93
8420725943	51	2	430	1182	259	8442	5	0	0
8423302229	925	1	1107	354	1088	5634	2	0	0
8423302229	925	15	1317	1139	466	12887	2	0	0
8423311481	938	22	890	825	1090	18643	0	0	0
8423920399	690	4	883	460	18	20041	8	0	0
8423988767	296	16	437	515	611	11251	1	267	45.39
8423988767	296	17	118	1075	1283	14868	1	0	0
8423988767	647	16	437	515	611	11251	9	267	45.39
8423988767	647	17	118	1075	1283	14868	9	0	0
8425216443	244	5	1405	176	1293	19196	6	0	0
8425414296	576	13	188	454	742	9138	8	0	0
8426412955	434	3	145	1363	1620	16203	9	317	53.89
8426412955	434	6	118	1075	1316	19262	9	0	0
8426412955	434	13	1055	901	1232	18974	9	0	0
8426428002	550	2	799	739	1335	16531	0	0	0
8426428002	550	4	311	762	435	19469	0	0	0
8427203004	455	13	79	1307	1025	13700	3	0	0
8429711341	385	8	29	1096	479	17449	6	0	0
8429711341	385	19	586	861	196	13838	6	258	43.86
8429711341	385	19	875	442	412	19219	6	0	0
8433912534	359	2	1048	877	964	12598	10	0	0
8433912534	359	12	502	173	706	15283	10	0	0
843396951X	124	16	1017	314	1002	13389	4	0	0
8437601002	832	22	480	496	253	19051	2	36	6.12
8437602262	739	1	1022	931	623	16371	10	0	0
8437602572	22	18	258	1361	122	8917	9	0	0
8437605229	161	15	1434	25	357	10296	6	0	0
843970240X	133	19	1472	653	1277	19609	1	0	0
843970514X	318	19	463	955	1727	18795	1	250	42.5
8440644582	925	15	932	152	966	13265	1	24	4.08
8440644582	925	16	871	1032	1090	9829	1	0	0
844065880X	766	4	179	939	974	16126	8	16	2.72
8440672055	171	9	1015	110	954	9614	10	0	0
8440672055	171	12	107	390	189	17160	10	160	27.2
8466301569	170	5	528	1387	104	12873	8	0	0
847223116X	790	2	936	264	284	10257	8	152	25.84
847223116X	790	3	486	744	304	11407	8	0	0
847223116X	790	13	662	1459	566	12874	8	252	42.84
8472234746	423	5	523	1156	299	2750	5	0	0
8472234746	423	15	464	550	45	13697	5	0	0
8472234746	423	16	853	4	1251	18647	5	0	0
8476728654	81	1	110	635	547	13285	3	332	56.44
8477201447	188	4	1235	777	848	12326	3	0	0
8478092528	562	8	1391	493	156	9287	1	0	0
8478092528	562	11	1473	23	1060	17914	1	0	0
8479274182	70	7	390	1463	1505	3788	9	321	54.57
8479532777	279	16	115	547	78	17729	5	252	42.84
8483101858	834	6	415	481	595	20488	0	296	50.32
8483101858	834	11	160	426	250	13244	0	0	0
8483102307	188	21	1061	544	1424	15866	7	0	0
8483102307	188	24	751	682	532	19511	7	0	0
8483108208	257	7	744	149	652	9330	6	0	0
8483108208	257	8	433	948	1324	11950	6	0	0
8484037266	259	7	1165	689	1044	17789	9	342	58.14
8485337344	564	23	393	1052	590	15712	1	0	0
8495501023	374	23	730	266	1226	13531	5	0	0
8570070063	451	4	1300	1164	135	16464	7	0	0
8804396172	43	2	231	573	700	760	6	237	40.29
8804497033	263	7	398	358	1457	19369	1	0	0
8804497033	263	23	377	445	1396	12059	1	0	0
8806127616	949	16	1296	1171	33	8168	0	0	0
8806141090	456	23	39	668	1490	109	9	0	0
8806142100	515	20	1370	75	926	21145	9	0	0
8807015900	721	12	1139	450	1111	10526	7	0	0
8807015935	321	12	1447	638	1022	10597	7	0	0
8807015935	321	23	197	1058	964	17446	7	0	0
8807015935	892	12	1447	638	1022	10597	6	0	0
8807015935	892	23	197	1058	964	17446	6	0	0
8807810786	43	14	600	415	41	2267	10	0	0
8807812576	121	12	1325	360	549	8712	7	0	0
8807812576	121	16	1115	855	829	15095	7	61	10.37
8807812797	257	13	117	954	539	12463	1	0	0
8807840014	311	8	282	208	242	19532	9	195	33.15
8811620112	436	13	48	1408	1202	15278	5	0	0
8817664227	926	10	983	86	53	5726	1	0	0
8817664227	926	17	269	888	1623	14283	1	273	46.41
8845210669	288	1	1415	1357	413	9877	0	0	0
8845210669	288	11	179	939	903	14088	0	0	0
9029000341	642	12	1158	153	1472	6917	4	0	0
950490775X	81	2	699	1223	1233	19086	8	0	0
